BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,MORRISANIA/LONGWOOD      ,09  COOPS - WALKUP APARTMENTS               ,2,2746,23, ,C6,"950 HOE AVENUE, 4-B                      ",            ,10459,0,0,0,0,0,1913, 	2 ,C6," $	29,000.00 ",5/21/13
2,MORRISANIA/LONGWOOD      ,09  COOPS - WALKUP APARTMENTS               ,2,2935,8, ,C6,"620 EAST 170 STREET, 5C                  ",            ,10456,0,0,0,0,0,1906, 	2 ,C6," $	22,249.00 ",5/15/13
2,MORRISANIA/LONGWOOD      ,09  COOPS - WALKUP APARTMENTS               ,2,2935,10, ,C6,"630 EAST 170TH STREET, 3C                ",            ,10456,0,0,0,0,0,1906, 	2 ,C6," $	27,658.00 ",10/31/13
2,MORRISANIA/LONGWOOD      ,09  COOPS - WALKUP APARTMENTS               ,2,2935,12, ,C6,"636 EAST 170TH STREET, 4A                ",            ,10456,0,0,0,0,0,1906, 	2 ,C6," $	22,249.00 ",5/16/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 2A                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",1/8/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 3C                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",2/28/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 8B                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",2/7/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 8C                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",4/29/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 2G                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	366,657.00 ",5/23/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 2E                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",5/14/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 5G                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	366,660.00 ",5/30/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 4A                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",6/14/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 8A                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	313,728.00 ",7/11/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 6J                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	366,657.00 ",9/13/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2688,35, ,D4,"853 MACY PLACE, 4E                       ",            ,10455,0,0,0,0,0,2009, 	2 ,D4," $	433,143.00 ",10/31/13
2,MORRISANIA/LONGWOOD      ,10  COOPS - ELEVATOR APARTMENTS             ,2,2707,30, ,D4,"715 FOX STREET, 5C                       ",            ,10455,0,0,0,0,0,2008, 	2 ,D4," $	358,699.00 ",4/9/13
2,MORRISANIA/LONGWOOD      ,11A CONDO-RENTALS                           ,2,2697,1001, ,RR,920 WESTCHESTER AVENUE                   ,1,10459,111,0,111,"14,780","97,406",2010, 	2 ,RR, $	-00 ,10/31/13
2,MORRISANIA/LONGWOOD      ,11A CONDO-RENTALS                           ,2,2697,1001, ,RR,920 WESTCHESTER AVENUE                   ,1,10459,111,0,111,"14,780","97,406",2010, 	2 ,RR," $	2,250,000.00 ",7/8/13
2,MORRISANIA/LONGWOOD      ,12  CONDOS - WALKUP APARTMENTS              ,2,2931,1107, ,R2,1349 FRANKLIN AVENUE                     ,2C          ,10456,1,0,1,0,0,2007, 	2 ,R2," $	64,000.00 ",10/28/13
2,MORRISANIA/LONGWOOD      ,12  CONDOS - WALKUP APARTMENTS              ,2,2931,1108, ,R2,1349 FRANKLIN AVENUE                     ,2D          ,10456,1,0,1,0,0,2007, 	2 ,R2," $	67,000.00 ",10/28/13
2,MORRISANIA/LONGWOOD      ,12  CONDOS - WALKUP APARTMENTS              ,2,2931,1112, ,R2,1349 FRANKLIN AVENUE                     ,3D          ,10456,1,0,1,0,0,2007, 	2 ,R2," $	65,000.00 ",10/28/13
2,MORRISANIA/LONGWOOD      ,12  CONDOS - WALKUP APARTMENTS              ,2,2931,1115, ,R2,1349 FRANKLIN AVENUE                     ,4C          ,10456,1,0,1,0,0,2007, 	2 ,R2," $	76,000.00 ",8/28/13
2,MORRISANIA/LONGWOOD      ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2381,1019, ,R4,837 WASHINGTON AVENUE                    ,3G          ,10451,1,0,1,0,0,2008, 	2 ,R4, $	-00 ,3/6/13
2,MORRISANIA/LONGWOOD      ,14  RENTALS - 4-10 UNIT                     ,2A,2364,10, ,S4,3060 THIRD AVENUE                        ,            ,10451,4,1,5,"2,623","7,905",1931, 	2 ,S4, $	10.00 ,10/11/13
2,MORRISANIA/LONGWOOD      ,14  RENTALS - 4-10 UNIT                     ,2A,2364,10, ,S4,3060 THIRD AVENUE                        ,            ,10451,4,1,5,"2,623","7,905",1931, 	2 ,S4," $	1,100,000.00 ",9/16/13
2,MORRISANIA/LONGWOOD      ,14  RENTALS - 4-10 UNIT                     ,2B,2377,6, ,S9,732 MELROSE AVENUE                       ,            ,10455,6,2,8,"2,300","6,704",1931, 	2 ,S9," $	870,000.00 ",2/4/13
2,MORRISANIA/LONGWOOD      ,14  RENTALS - 4-10 UNIT                     ,2A,2674,84, ,S3,612 UNION AVENUE                         ,            ,10455,3,1,4,"1,575","4,760",1903, 	2 ,S3, $	-00 ,4/23/13
2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2706,1001, ,R1,1122 INTERVALE AVENUE                    ,1A          ,10459,1,0,1,0,0,2005, 	2 ,R1," $	70,000.00 ",12/5/13
2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2706,1004, ,R1,1122 INTERVALE AVENUE                    ,2B          ,10459,1,0,1,0,0,2005, 	2 ,R1," $	73,000.00 ",12/5/13
2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2706,1004, ,R1,1122 INTERVALE AVENUE                    ,2B          ,10459,1,0,1,0,0,2005, 	2 ,R1, $	-00 ,12/5/13
2,MORRISANIA/LONGWOOD      ,17  CONDO COOPS                             ,2,2359,1001, ,R9,"700-704 BROOK AVENUE, CO-OP              ",            ,10455,0,0,0,0,0,2010, 	2 ,R9," $	413,064.00 ",1/8/13
2,MORRISANIA/LONGWOOD      ,17  CONDO COOPS                             ,2,2359,1001, ,R9,"700-704 BROOK AVENUE, CO-OP              ",            ,10455,0,0,0,0,0,2010, 	2 ,R9," $	439,082.00 ",1/3/13
2,MORRISANIA/LONGWOOD      ,17  CONDO COOPS                             ,2,2359,1001, ,R9,"700-704 BROOK AVENUE, CO-OP              ",            ,10455,0,0,0,0,0,2010, 	2 ,R9," $	510,894.00 ",1/29/13
